network,test_input_id,test_x0,test_x1,perturbation_radius,seed,output_dim,spec_type,spec_params,flow_volume,flow_coverage,flow_threshold,flow_delta_1,flow_verdict,flow_runtime,clip_volume,clip_coverage,clip_lb,clip_ub,clip_verdict,clip_runtime,exact_volume,exact_verdict,exact_n_stars,exact_time,exact_method,volume_ratio_clip_over_flow,volume_ratio_clip_over_exact,volume_ratio_flow_over_exact,flow_vs_exact,clip_vs_exact
RotatedBananaNet,1,0.5,0.5,0.2,30002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.1205645855528985,0.9998000264167786,1.3804423809051514,0.9969902212511332,falsified,10.56412935256958,0.2070717829067661,1.0,"[0.29753589630126953, 0.17845577001571655]","[0.7038393616676331, 0.6881038546562195]",unknown,27.100088596343994,0.0480336993932724,falsified,11,0.029525279998779297,exact,1.7175174779322904,4.310968872319848,2.510000001577742,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.4,50000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.4496048061612612,1.0,1.7316973209381104,0.9969902212511332,unknown,10.205810070037842,0.8533381364484367,1.0,"[0.0865582674741745, 0.039321169257164]","[0.9093382358551025, 1.0764613151550293]",unknown,27.283148288726807,0.19132985174655914,falsified,36,0.18401241302490234,exact,1.8979737866555795,4.4600365737950405,2.3498936629963016,conservative_unknown,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.4,50001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.48137450747402966,0.9998000264167786,1.8162015676498413,0.9969902212511332,falsified,10.332491636276245,0.8381109808613908,0.9991999864578247,"[0.09276584727616387, 0.05241171270608902]","[0.9049788023725025, 1.0842974707484245]",unknown,27.093655109405518,0.19132985174655914,falsified,36,0.18401241302490234,exact,1.7410788644776898,4.380450688748644,2.5159404195413884,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.4,50002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.46095716285064725,0.9994000196456909,1.777799367904663,0.9969902212511332,unknown,10.47815227508545,0.8345338397024111,0.9998000264167786,"[0.09189891070127487, 0.050358422100543976]","[0.9048963785171509, 1.0768485069274902]",unknown,26.970256567001343,0.19132985174655914,falsified,36,0.18401241302490234,exact,1.8104368625958522,4.361754488828319,2.4092276173466334,conservative_unknown,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.05,25000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.020233453923965916,0.9990000128746033,0.9316540956497192,0.9969902212511332,falsified,10.622842073440552,0.01983164727221265,0.9998000264167786,"[0.7503049969673157, 0.7894208431243896]","[0.8504970669746399, 0.9873571395874023]",unknown,26.511226654052734,0.0029866236727684736,falsified,2,0.0068552494049072266,exact,0.9801414699999718,6.640156057502066,6.774691471326336,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.05,25001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.021109161746318827,0.9995999932289124,0.9240207672119141,0.9969902212511332,falsified,11.183223009109497,0.020171017447992767,1.0,"[0.7494727969169617, 0.7898977398872375]","[0.8513241410255432, 0.9879414439201355]",unknown,26.20106554031372,0.0029866236727684736,falsified,2,0.0068552494049072266,exact,0.955557482120783,6.753786100307405,7.067901436256792,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.05,25002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.022307498992299335,1.0,0.9543480277061462,0.9969902212511332,falsified,11.800620555877686,0.019869517180595153,0.9995999932289124,"[0.7499665021896362, 0.7898659706115723]","[0.8509045839309692, 0.9867145419120789]",unknown,26.22268319129944,0.0029866236727684736,falsified,2,0.0068552494049072266,exact,0.890710213074725,6.652835896856383,7.46913620075248,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.1,30000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.05803517523798263,0.9998000264167786,1.1806209087371826,0.9969902212511332,falsified,10.43344783782959,0.08074969009843613,1.0,"[0.6989767551422119, 0.6903299689292908]","[0.9019461870193481, 1.0881716012954712]",unknown,26.319323778152466,0.011754225939512253,falsified,2,0.008922338485717773,exact,1.3913921990811429,6.869843281384711,4.937388096556431,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.1,30001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.057719764282229136,0.9998000264167786,1.1793444156646729,0.9969902212511332,falsified,10.762667894363403,0.07945834601637358,0.9998000264167786,"[0.7000206112861633, 0.6908499002456665]","[0.9009444117546082, 1.0863149762153625]",unknown,26.111602783203125,0.011754225939512253,falsified,2,0.008922338485717773,exact,1.3766228432231724,6.75998116977414,4.910554261867817,match,conservative_unknown
RotatedBananaNet,2,0.800000011920929,0.800000011920929,0.1,30002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.05661583328076958,0.9995999932289124,1.1865663528442383,0.9969902212511332,falsified,10.571107864379883,0.0797200848421653,0.9998000264167786,"[0.6996157169342041, 0.691281795501709]","[0.9012153148651123, 1.0867195129394531]",unknown,26.101935625076294,0.011754225939512253,falsified,2,0.008922338485717773,exact,1.4080881658460627,6.782248805868481,4.81663646522681,match,conservative_unknown
