benchmark,instance,verdict,wall_s,timeout_s,beta,dkw_epsilon,delta,n_samples,k_disjuncts,beta_per,delta_per,n_certified_disjuncts,worst_prob_unsafe,union_upper_bound_unsafe,n_unsafe_samples,error,timestamp
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_7473_sidx_6046_eps_0.0039.vnnlib,UNKNOWN,42.71,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:46:16.796464+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_6049_sidx_4719_eps_0.0039.vnnlib,UNKNOWN,43.47,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:47:04.218999+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_7525_sidx_3725_eps_0.0039.vnnlib,UNKNOWN,40.85,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:47:49.382240+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_9729_sidx_1662_eps_0.0039.vnnlib,UNKNOWN,43.46,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:48:36.942751+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_6412_sidx_6140_eps_0.0039.vnnlib,UNKNOWN,42.14,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:49:23.082198+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1024_sidx_5112_eps_0.0039.vnnlib,UNKNOWN,40.79,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:50:08.032362+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_5634_sidx_9441_eps_0.0039.vnnlib,UNKNOWN,42.99,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:50:55.535132+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_4004_sidx_9594_eps_0.0039.vnnlib,UNKNOWN,41.43,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:51:41.144794+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_6628_sidx_8822_eps_0.0039.vnnlib,UNKNOWN,43.05,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:52:28.392595+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_9025_sidx_9203_eps_0.0039.vnnlib,UNKNOWN,45.23,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:53:17.585038+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_2798_sidx_4910_eps_0.0039.vnnlib,UNKNOWN,40.85,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:54:02.399662+00:00
