network,test_input_id,test_x0,test_x1,perturbation_radius,seed,output_dim,spec_type,spec_params,flow_volume,flow_coverage,flow_threshold,flow_delta_1,flow_verdict,flow_runtime,clip_volume,clip_coverage,clip_lb,clip_ub,clip_verdict,clip_runtime,exact_volume,exact_verdict,exact_n_stars,exact_time,exact_method,volume_ratio_clip_over_flow,volume_ratio_clip_over_exact,volume_ratio_flow_over_exact,flow_vs_exact,clip_vs_exact
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.5,160002,3,classification_robustness,true_class=0,4.911682266545256,0.9995999932289124,2.9247007369995117,0.9969902212511332,verified,10.068994760513306,48.41920871091048,0.9998000264167786,"[2.947135251512757, -10.194908142089844, -3.5833258215953823]","[6.5314182820413205, -6.981614589691162, 0.6206962649394983]",verified,30.296055555343628,,verified,9,0.03094625473022461,exact,9.857968427784161,,,match,match
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,1.0,210000,3,classification_robustness,true_class=0,155.74436709274778,0.9995999932289124,6.530226707458496,0.9969902212511332,falsified,11.155633211135864,359.16042197622585,1.0,"[1.0709631694322037, -11.900364875793457, -5.203146457672119]","[7.8244489180082875, -5.264684200286865, 2.8113272190093994]",unknown,30.31190514564514,,falsified,27,0.15772652626037598,exact,2.3060893223980368,,,match,conservative_unknown
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,1.0,210001,3,classification_robustness,true_class=0,146.33140503432514,0.9998000264167786,6.253239631652832,0.9969902212511332,falsified,10.945140838623047,348.0746002917086,0.9995999932289124,"[1.1139898300170898, -11.807864323296345, -5.248286565695435]","[7.8171470165252686, -5.314408168158733, 2.7485278452974855]",unknown,30.35267686843872,,falsified,27,0.15772652626037598,exact,2.3786732602619396,,,match,conservative_unknown
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,1.0,210002,3,classification_robustness,true_class=0,200.9166403221534,1.0,6.329593181610107,0.9969902212511332,unknown,11.210402727127075,357.7221621026791,1.0,"[1.0943613052368164, -11.859744548797607, -5.341559886932373]","[7.866737604141235, -5.375647068023682, 2.804643154144287]",unknown,30.405649662017822,,falsified,27,0.15772652626037598,exact,1.7804506462436405,,,conservative_unknown,conservative_unknown
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.1,130000,3,classification_robustness,true_class=0,0.07631977946198454,0.9998000264167786,1.8712737560272217,0.9969902212511332,verified,10.029891014099121,0.20854604885659597,0.9998000264167786,"[6.769315719604492, -9.997767448425293, -4.747726917266846]","[7.28670072555542, -9.381195068359375, -4.093988418579102]",verified,30.87277626991272,,verified,2,0.007416963577270508,exact,2.7325295005664207,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.1,130001,3,classification_robustness,true_class=0,0.08878014964546743,1.0,1.9399938583374023,0.9969902212511332,verified,9.806642532348633,0.22831726621021825,1.0,"[6.764805793762207, -10.009806345040381, -4.757995317513526]","[7.299051761627197, -9.364118864005029, -4.096121599142968]",verified,30.557485818862915,,verified,2,0.007416963577270508,exact,2.571715266554236,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.1,130002,3,classification_robustness,true_class=0,0.07822344578577756,0.9995999932289124,1.8647346496582031,0.9969902212511332,verified,9.822082042694092,0.21918629441272333,1.0,"[6.764181613922119, -9.99556560765684, -4.7566359578134705]","[7.2939887046813965, -9.371606633554098, -4.093596166515143]",verified,30.6020245552063,,verified,2,0.007416963577270508,exact,2.8020536836613683,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.25,145000,3,classification_robustness,true_class=0,0.6482822568640643,0.9990000128746033,2.2964296340942383,0.9969902212511332,verified,10.132028341293335,3.4095929091130155,1.0,"[6.354948997497559, -10.481155395507812, -5.213314533233643]","[7.662388801574707, -8.909553527832031, -3.5539634227752686]",verified,30.39295506477356,,verified,2,0.01000213623046875,exact,5.259426543009583,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.25,145001,3,classification_robustness,true_class=0,0.5885885210796005,0.9995999932289124,2.291851043701172,0.9969902212511332,verified,10.21439003944397,3.5109972594463343,1.0,"[6.358879566192627, -10.47265911102295, -5.239879608154297]","[7.692269802093506, -8.900213241577148, -3.5653319358825684]",verified,30.38939070701599,,verified,2,0.01000213623046875,exact,5.965113374971016,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.25,145002,3,classification_robustness,true_class=0,0.5560282909579826,0.9991999864578247,2.173663854598999,0.9969902212511332,verified,10.114640951156616,3.4215599125197507,0.9998000264167786,"[6.368008136749268, -10.476629257202148, -5.235147953033447]","[7.666123867034912, -8.904549598693848, -3.5585219860076904]",verified,30.41162943840027,,verified,2,0.01000213623046875,exact,6.153571622452405,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.5,170000,3,classification_robustness,true_class=0,3.001015006431402,0.9991999864578247,2.630530834197998,0.9969902212511332,verified,10.314921379089355,28.347290085801426,0.9998000264167786,"[5.593368079443705, -11.306520938873291, -5.967731952667236]","[8.302288506249655, -8.174314975738525, -2.6268203258514404]",verified,30.748085498809814,,verified,7,0.027048349380493164,exact,9.445900811908984,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.5,170001,3,classification_robustness,true_class=0,3.165757324068011,1.0,2.612823963165283,0.9969902212511332,verified,10.042518615722656,29.28260028430127,1.0,"[5.633035659790039, -11.318072319030762, -6.056188583374023]","[8.301978588104248, -8.148422241210938, -2.594730854034424]",verified,30.916284561157227,,verified,7,0.027048349380493164,exact,9.249793110064738,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,0.5,170002,3,classification_robustness,true_class=0,3.1116628761420486,1.0,2.565702438354492,0.9969902212511332,verified,10.048153162002563,27.414572375465937,1.0,"[5.640932929459028, -11.280149459838867, -5.983582422152379]","[8.285369980392046, -8.140715599060059, -2.6814316063968153]",verified,30.705683946609497,,verified,7,0.027048349380493164,exact,8.810264307763156,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,1.0,220000,3,classification_robustness,true_class=0,71.36507812714262,0.9995999932289124,5.044268608093262,0.9969902212511332,verified,10.763567686080933,241.60750612498686,0.9998000264167786,"[3.826374053955078, -12.930407524108887, -7.401875019073486]","[9.523406267166138, -6.743993759155273, -0.5466331243515015]",verified,30.808624029159546,,verified,31,0.18403935432434082,exact,3.3855144906384558,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,1.0,220001,3,classification_robustness,true_class=0,109.27584709644725,0.9995999932289124,5.154648780822754,0.9969902212511332,verified,10.537037134170532,233.09768542702543,0.9998000264167786,"[3.855839490890503, -12.89998197555542, -7.40229457616806]","[9.470317363739014, -6.788518905639648, -0.6089538931846619]",verified,30.62553381919861,,verified,31,0.18403935432434082,exact,2.1331125918547453,,,match,match
ThreeBlobClassifier,2,-3.0604639053344727,-0.04657108709216118,1.0,220002,3,classification_robustness,true_class=0,111.71506301382033,1.0,5.269705295562744,0.9969902212511332,verified,10.869080543518066,231.72433784765573,0.9998000264167786,"[3.836599111557007, -12.890192031860352, -7.317374348640442]","[9.52458906173706, -6.809792995452881, -0.6172826290130615]",verified,30.754717588424683,,verified,31,0.18403935432434082,exact,2.0742443462524744,,,match,match
