benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,p_filter,lp_solver,p_min,p_max,threshold,n_disjuncts,error,timestamp
acasxu_2023,ACASXU_run2a_1_8_batch_2000.onnx,prop_3.vnnlib,ERROR,4.13,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:21:25.214376+00:00
acasxu_2023,ACASXU_run2a_1_9_batch_2000.onnx,prop_3.vnnlib,ERROR,4.07,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:21:33.180702+00:00
acasxu_2023,ACASXU_run2a_2_1_batch_2000.onnx,prop_3.vnnlib,ERROR,4.23,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:21:41.376823+00:00
acasxu_2023,ACASXU_run2a_2_2_batch_2000.onnx,prop_3.vnnlib,ERROR,4.08,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:21:49.549257+00:00
acasxu_2023,ACASXU_run2a_2_3_batch_2000.onnx,prop_3.vnnlib,ERROR,4.09,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:21:57.702889+00:00
acasxu_2023,ACASXU_run2a_2_4_batch_2000.onnx,prop_3.vnnlib,ERROR,4.06,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:22:05.681284+00:00
acasxu_2023,ACASXU_run2a_2_5_batch_2000.onnx,prop_3.vnnlib,ERROR,4.13,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:22:13.768952+00:00
acasxu_2023,ACASXU_run2a_2_6_batch_2000.onnx,prop_3.vnnlib,ERROR,4.07,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:22:21.750727+00:00
acasxu_2023,ACASXU_run2a_2_7_batch_2000.onnx,prop_3.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:22:29.781986+00:00
acasxu_2023,ACASXU_run2a_2_8_batch_2000.onnx,prop_3.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:22:37.803035+00:00
acasxu_2023,ACASXU_run2a_2_9_batch_2000.onnx,prop_3.vnnlib,ERROR,4.35,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:22:46.055163+00:00
acasxu_2023,ACASXU_run2a_3_1_batch_2000.onnx,prop_3.vnnlib,ERROR,4.31,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:22:54.261482+00:00
acasxu_2023,ACASXU_run2a_3_2_batch_2000.onnx,prop_3.vnnlib,ERROR,4.09,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:23:02.309194+00:00
acasxu_2023,ACASXU_run2a_3_3_batch_2000.onnx,prop_3.vnnlib,ERROR,4.17,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:23:10.411725+00:00
acasxu_2023,ACASXU_run2a_3_4_batch_2000.onnx,prop_3.vnnlib,ERROR,4.32,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:23:18.799700+00:00
acasxu_2023,ACASXU_run2a_3_5_batch_2000.onnx,prop_3.vnnlib,ERROR,4.29,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:23:27.082277+00:00
