benchmark,instance,verdict,wall_s,timeout_s,beta,dkw_epsilon,delta,n_samples,k_disjuncts,beta_per,delta_per,n_certified_disjuncts,worst_prob_unsafe,union_upper_bound_unsafe,n_unsafe_samples,error,timestamp
metaroom_2023,4cnn_tz_99_16_no_custom_OP.onnx+spec_idx_91_eps_0.00001000.vnnlib,UNKNOWN,187.76,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:12:57.168321+00:00
metaroom_2023,6cnn_ry_12_2_no_custom_OP.onnx+spec_idx_105_eps_0.00000436.vnnlib,UNKNOWN,56.90,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:13:58.062771+00:00
metaroom_2023,6cnn_tz_93_15_no_custom_OP.onnx+spec_idx_208_eps_0.00001000.vnnlib,UNKNOWN,57.00,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:14:59.047092+00:00
metaroom_2023,4cnn_tz_44_7_no_custom_OP.onnx+spec_idx_68_eps_0.00001000.vnnlib,UNKNOWN,195.89,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:18:19.007727+00:00
metaroom_2023,6cnn_tz_79_13_no_custom_OP.onnx+spec_idx_205_eps_0.00001000.vnnlib,UNKNOWN,58.14,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:19:21.260058+00:00
metaroom_2023,6cnn_ry_6_1_no_custom_OP.onnx+spec_idx_137_eps_0.00000436.vnnlib,UNKNOWN,58.96,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:20:24.218247+00:00
metaroom_2023,6cnn_ry_52_8_no_custom_OP.onnx+spec_idx_126_eps_0.00000436.vnnlib,UNKNOWN,57.74,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:21:25.951145+00:00
metaroom_2023,4cnn_tz_82_13_no_custom_OP.onnx+spec_idx_87_eps_0.00001000.vnnlib,UNKNOWN,193.58,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:24:43.540745+00:00
metaroom_2023,6cnn_ry_28_4_no_custom_OP.onnx+spec_idx_113_eps_0.00000436.vnnlib,UNKNOWN,58.05,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:25:45.591681+00:00
metaroom_2023,6cnn_tz_28_4_no_custom_OP.onnx+spec_idx_173_eps_0.00001000.vnnlib,UNKNOWN,57.82,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:26:47.579174+00:00
metaroom_2023,6cnn_tz_104_17_no_custom_OP.onnx+spec_idx_155_eps_0.00001000.vnnlib,UNKNOWN,58.66,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:27:50.248712+00:00
metaroom_2023,6cnn_tz_18_3_no_custom_OP.onnx+spec_idx_166_eps_0.00001000.vnnlib,UNKNOWN,58.24,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:28:52.471355+00:00
metaroom_2023,6cnn_ry_36_6_no_custom_OP.onnx+spec_idx_116_eps_0.00000436.vnnlib,UNKNOWN,58.72,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:29:55.167048+00:00
